,Economics,House,Society,Fashion,Education,Technology,Politics,PE,Game,Entertainment
让你在,0.0,0.0,1.0,84.0,8.0,18.0,0.0,1.0,153.0,3.0
皮质,0.0,0.0,2.0,101.0,1.0,8.0,0.0,0.0,0.0,0.0
耳朵,2.0,1.0,70.0,134.0,58.0,17.0,7.0,25.0,17.0,28.0
恶心,0.0,0.0,26.0,114.0,4.0,0.0,2.0,10.0,7.0,27.0
左腿,0.0,0.0,41.0,92.0,3.0,0.0,0.0,7.0,0.0,3.0
糖果,0.0,3.0,13.0,99.0,1.0,3.0,3.0,2.0,52.0,9.0
腰围,1.0,0.0,1.0,85.0,0.0,0.0,0.0,1.0,0.0,1.0
坚果,0.0,0.0,0.0,94.0,2.0,0.0,0.0,1.0,0.0,1.0
鼻子,0.0,1.0,84.0,128.0,7.0,0.0,5.0,22.0,5.0,28.0
皮革,0.0,0.0,4.0,115.0,1.0,27.0,2.0,0.0,3.0,3.0
利落,0.0,0.0,4.0,92.0,0.0,14.0,0.0,2.0,2.0,21.0
霉菌,0.0,1.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
透视装,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,26.0
酵素,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
乳晕,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,3.0
体型,2.0,1.0,20.0,108.0,4.0,23.0,2.0,48.0,25.0,13.0
看点,34.0,27.0,4.0,103.0,6.0,33.0,19.0,46.0,46.0,199.0
路线,12.0,70.0,41.0,125.0,29.0,41.0,57.0,33.0,106.0,102.0
性行为,0.0,2.0,24.0,92.0,13.0,0.0,3.0,1.0,0.0,7.0
原理,14.0,6.0,19.0,134.0,98.0,12.0,11.0,0.0,8.0,6.0
吃水果,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0
花边,0.0,2.0,1.0,94.0,0.0,0.0,0.0,16.0,3.0,6.0
色素,0.0,0.0,18.0,103.0,0.0,1.0,0.0,0.0,0.0,0.0
风范,5.0,52.0,3.0,90.0,2.0,18.0,8.0,24.0,33.0,45.0
尿道,0.0,0.0,2.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0
海带,0.0,0.0,2.0,96.0,21.0,0.0,0.0,0.0,0.0,0.0
斗篷,0.0,0.0,4.0,93.0,0.0,0.0,0.0,0.0,2.0,10.0
洗液,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
科学家,0.0,3.0,18.0,128.0,85.0,0.0,68.0,15.0,10.0,51.0
基因,19.0,14.0,12.0,112.0,2.0,3.0,49.0,10.0,5.0,25.0
皱纹,0.0,0.0,13.0,103.0,2.0,4.0,1.0,1.0,0.0,12.0
冷水,5.0,6.0,19.0,100.0,4.0,0.0,0.0,4.0,0.0,12.0
冰箱,0.0,7.0,43.0,101.0,7.0,4.0,4.0,1.0,0.0,11.0
注意力,8.0,7.0,22.0,109.0,88.0,9.0,4.0,134.0,10.0,29.0
戒烟,0.0,0.0,2.0,87.0,0.0,0.0,1.0,0.0,0.0,18.0
哑铃,3.0,0.0,9.0,81.0,2.0,0.0,0.0,1.0,0.0,11.0
过长,3.0,3.0,15.0,96.0,10.0,2.0,1.0,8.0,4.0,3.0
急性,0.0,0.0,49.0,114.0,4.0,0.0,5.0,1.0,2.0,1.0
土豆,0.0,4.0,15.0,97.0,5.0,1.0,1.0,4.0,16.0,2.0
骨质,0.0,0.0,7.0,92.0,0.0,0.0,2.0,1.0,0.0,1.0
气味,0.0,2.0,29.0,114.0,5.0,0.0,0.0,1.0,2.0,4.0
肛门,0.0,0.0,6.0,96.0,0.0,0.0,1.0,0.0,0.0,2.0
病症,1.0,0.0,23.0,96.0,4.0,0.0,6.0,4.0,0.0,4.0
抗衰老,0.0,0.0,1.0,77.0,1.0,0.0,0.0,3.0,0.0,3.0
脊椎,0.0,0.0,9.0,88.0,1.0,0.0,2.0,0.0,1.0,0.0
热门,36.0,29.0,23.0,99.0,325.0,260.0,11.0,168.0,176.0,220.0
输卵管,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
卵子,0.0,0.0,5.0,91.0,1.0,0.0,0.0,0.0,0.0,5.0
隐患,12.0,26.0,30.0,103.0,7.0,0.0,73.0,33.0,2.0,3.0
步骤,10.0,10.0,9.0,104.0,89.0,3.0,39.0,4.0,96.0,9.0
袖口,0.0,0.0,1.0,89.0,1.0,4.0,0.0,0.0,0.0,2.0
注意事项,2.0,3.0,9.0,90.0,141.0,3.0,12.0,0.0,47.0,0.0
韧带,0.0,1.0,1.0,88.0,0.0,0.0,0.0,44.0,0.0,6.0
重量,0.0,4.0,25.0,121.0,9.0,770.0,5.0,6.0,4.0,14.0
葡萄,0.0,27.0,3.0,108.0,6.0,0.0,3.0,3.0,4.0,4.0
腰间,0.0,0.0,16.0,100.0,1.0,6.0,1.0,1.0,2.0,3.0
气温,1.0,15.0,21.0,117.0,19.0,6.0,20.0,3.0,5.0,20.0
动感,0.0,29.0,4.0,92.0,2.0,61.0,0.0,0.0,46.0,23.0
散发出,2.0,2.0,10.0,91.0,3.0,5.0,1.0,0.0,8.0,9.0
避孕法,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
光泽,0.0,7.0,6.0,104.0,2.0,30.0,1.0,1.0,2.0,5.0
杯水,0.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0
房事,0.0,1.0,0.0,84.0,0.0,0.0,1.0,0.0,0.0,2.0
手掌,0.0,0.0,29.0,98.0,0.0,20.0,0.0,6.0,4.0,3.0
绿豆,0.0,0.0,1.0,93.0,2.0,0.0,2.0,0.0,0.0,0.0
剂量,1.0,0.0,6.0,95.0,0.0,0.0,10.0,0.0,0.0,1.0
菠萝,0.0,0.0,3.0,92.0,1.0,0.0,0.0,0.0,0.0,16.0
记忆力,0.0,0.0,19.0,87.0,11.0,0.0,0.0,1.0,3.0,3.0
饮酒,0.0,1.0,62.0,105.0,3.0,0.0,12.0,1.0,7.0,19.0
瑜珈,0.0,1.0,3.0,64.0,1.0,0.0,1.0,0.0,0.0,1.0
刺激性,1.0,0.0,3.0,92.0,0.0,0.0,2.0,0.0,7.0,1.0
咖啡色,0.0,10.0,8.0,71.0,0.0,2.0,0.0,0.0,0.0,2.0
下巴,0.0,0.0,17.0,97.0,4.0,0.0,0.0,22.0,1.0,9.0
利尿,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
配色,0.0,1.0,0.0,72.0,0.0,44.0,0.0,7.0,4.0,0.0
早衰,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0
风潮,16.0,31.0,2.0,90.0,10.0,12.0,1.0,8.0,27.0,43.0
双臂,0.0,0.0,19.0,91.0,7.0,0.0,2.0,23.0,3.0,7.0
性器官,0.0,0.0,1.0,81.0,0.0,0.0,4.0,0.0,0.0,0.0
经络,0.0,0.0,1.0,89.0,0.0,0.0,0.0,0.0,5.0,0.0
核桃,0.0,3.0,3.0,95.0,2.0,0.0,1.0,0.0,0.0,2.0
拇指,0.0,0.0,12.0,87.0,0.0,21.0,0.0,16.0,12.0,0.0
胃口,12.0,6.0,11.0,94.0,10.0,6.0,1.0,18.0,7.0,42.0
泡脚,0.0,0.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
浴缸,0.0,6.0,9.0,65.0,2.0,0.0,0.0,0.0,0.0,9.0
女神,0.0,0.0,0.0,92.0,3.0,2.0,0.0,6.0,41.0,65.0
用药,0.0,0.0,45.0,98.0,0.0,0.0,55.0,0.0,1.0,3.0
冬瓜,0.0,0.0,29.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
亮眼,15.0,1.0,0.0,75.0,2.0,6.0,0.0,21.0,19.0,34.0
护垫,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0
手套,0.0,7.0,65.0,92.0,7.0,3.0,12.0,14.0,50.0,8.0
迷你裙,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,2.0
尺寸,0.0,6.0,8.0,103.0,3.0,1552.0,4.0,6.0,12.0,12.0
尿液,0.0,0.0,4.0,86.0,0.0,0.0,2.0,0.0,0.0,0.0
瘦肉,0.0,1.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
衬衣,1.0,0.0,12.0,83.0,5.0,2.0,0.0,1.0,1.0,13.0
素食,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,1.0,2.0
无袖,0.0,0.0,0.0,72.0,0.0,0.0,0.0,1.0,1.0,2.0
娱乐圈,0.0,10.0,11.0,87.0,4.0,0.0,1.0,10.0,3.0,462.0
泡菜,0.0,2.0,0.0,71.0,7.0,0.0,2.0,0.0,19.0,4.0
溃疡,0.0,0.0,9.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
空调,2.0,47.0,81.0,103.0,19.0,2.0,20.0,3.0,3.0,3.0
皮夹克,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,2.0,3.0
坐姿,0.0,0.0,6.0,77.0,4.0,0.0,0.0,0.0,0.0,4.0
草莓,0.0,4.0,1.0,80.0,2.0,1.0,1.0,0.0,26.0,10.0
淋浴,0.0,2.0,4.0,75.0,5.0,1.0,0.0,0.0,0.0,0.0
脚尖,0.0,1.0,1.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0
钙质,0.0,0.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
传染性,1.0,3.0,12.0,82.0,3.0,0.0,24.0,3.0,0.0,0.0
诱人,19.0,10.0,16.0,88.0,13.0,52.0,2.0,24.0,66.0,18.0
食材,0.0,0.0,5.0,64.0,6.0,1.0,2.0,0.0,6.0,9.0
B超,1.0,0.0,39.0,64.0,1.0,11.0,0.0,1.0,3.0,0.0
食疗,0.0,0.0,1.0,79.0,2.0,0.0,0.0,0.0,0.0,0.0
食指,0.0,1.0,23.0,87.0,2.0,4.0,1.0,11.0,0.0,2.0
蔬果,0.0,1.0,1.0,73.0,1.0,0.0,1.0,0.0,0.0,3.0
破洞,0.0,0.0,0.0,76.0,1.0,0.0,0.0,1.0,0.0,0.0
肥肉,4.0,4.0,2.0,79.0,0.0,1.0,1.0,3.0,3.0,3.0
综合征,0.0,0.0,18.0,92.0,3.0,0.0,1.0,2.0,0.0,0.0
哮喘,0.0,1.0,5.0,83.0,2.0,0.0,2.0,2.0,0.0,2.0
高热量,0.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
雪纺,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
变形,2.0,8.0,69.0,98.0,9.0,31.0,5.0,1.0,32.0,67.0
饥饿,0.0,1.0,10.0,94.0,3.0,0.0,4.0,3.0,8.0,34.0
粗粮,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0
衣着,1.0,0.0,37.0,85.0,7.0,1.0,4.0,3.0,5.0,27.0
塑化剂,0.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0
来潮,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
淋巴,0.0,0.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
颈椎病,2.0,0.0,3.0,67.0,3.0,0.0,0.0,0.0,2.0,1.0
健脾,0.0,0.0,0.0,82.0,1.0,0.0,2.0,0.0,0.0,0.0
浓度,0.0,0.0,7.0,98.0,4.0,0.0,14.0,0.0,0.0,2.0
纯棉,0.0,19.0,1.0,63.0,0.0,0.0,0.0,0.0,3.0,0.0
黑眼圈,0.0,0.0,5.0,71.0,0.0,0.0,0.0,0.0,0.0,3.0
饮水,0.0,1.0,17.0,85.0,3.0,1.0,117.0,0.0,0.0,1.0
地板,3.0,24.0,47.0,91.0,4.0,2.0,1.0,51.0,8.0,15.0
系带,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
胃酸,0.0,0.0,0.0,73.0,2.0,0.0,1.0,0.0,0.0,0.0
编织,1.0,1.0,16.0,87.0,4.0,0.0,1.0,1.0,1.0,5.0
形状,4.0,3.0,31.0,109.0,18.0,16.0,3.0,1.0,7.0,15.0
情感,4.0,23.0,75.0,98.0,77.0,6.0,26.0,26.0,51.0,343.0
橙色,0.0,1.0,6.0,74.0,2.0,18.0,2.0,5.0,108.0,8.0
胸型,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
天生,9.0,5.0,19.0,93.0,9.0,2.0,1.0,52.0,89.0,44.0
胃部,0.0,0.0,6.0,69.0,0.0,0.0,0.0,2.0,0.0,2.0
大片,3.0,29.0,31.0,102.0,10.0,14.0,4.0,11.0,56.0,1028.0
睡衣,0.0,1.0,25.0,70.0,1.0,0.0,0.0,2.0,2.0,17.0
哺乳期,0.0,0.0,5.0,70.0,0.0,0.0,6.0,0.0,0.0,0.0
艾滋病,0.0,0.0,62.0,84.0,11.0,0.0,74.0,7.0,0.0,16.0
帆布鞋,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,2.0
辣妹,0.0,0.0,6.0,52.0,0.0,0.0,2.0,0.0,3.0,23.0
生殖系统,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
化妆品,2.0,3.0,32.0,86.0,13.0,1.0,68.0,1.0,0.0,18.0
魅惑,0.0,1.0,1.0,66.0,0.0,1.0,0.0,0.0,32.0,4.0
粉丝,7.0,19.0,34.0,77.0,26.0,29.0,7.0,140.0,79.0,693.0
牙膏,0.0,0.0,18.0,72.0,4.0,0.0,0.0,0.0,0.0,1.0
前卫,1.0,8.0,8.0,75.0,5.0,11.0,0.0,5.0,12.0,19.0
大气,0.0,73.0,4.0,103.0,14.0,108.0,7.0,5.0,42.0,26.0
调料,0.0,0.0,4.0,73.0,5.0,0.0,2.0,0.0,1.0,3.0
知性,1.0,2.0,1.0,66.0,1.0,0.0,0.0,0.0,4.0,26.0
节育器,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
版型,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0
低热量,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0
常规,30.0,37.0,26.0,97.0,62.0,43.0,17.0,277.0,54.0,28.0
氧气,0.0,3.0,21.0,88.0,2.0,0.0,6.0,1.0,2.0,16.0
套装,1.0,2.0,2.0,69.0,2.0,814.0,3.0,0.0,622.0,15.0
茶叶,0.0,4.0,10.0,103.0,1.0,0.0,10.0,0.0,1.0,4.0
荧光,0.0,0.0,2.0,82.0,0.0,5.0,1.0,0.0,0.0,2.0
避孕措施,0.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
小火,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
湿疹,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
米色,0.0,4.0,4.0,66.0,0.0,4.0,0.0,0.0,0.0,2.0
姿态,18.0,40.0,2.0,93.0,13.0,4.0,32.0,36.0,54.0,62.0
羊肉,0.0,0.0,8.0,83.0,0.0,0.0,2.0,1.0,0.0,0.0
叶酸,0.0,0.0,0.0,71.0,0.0,0.0,7.0,0.0,0.0,0.0
纯色,0.0,0.0,2.0,61.0,2.0,5.0,0.0,0.0,3.0,0.0
卵巢癌,0.0,0.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
橄榄油,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0
功力,3.0,1.0,0.0,75.0,6.0,3.0,0.0,44.0,24.0,62.0
鼻炎,0.0,0.0,1.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0
脱脂,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
青菜,0.0,2.0,10.0,74.0,1.0,0.0,0.0,0.0,0.0,2.0
视力,0.0,1.0,37.0,85.0,62.0,0.0,11.0,1.0,3.0,13.0
泡泡,1.0,5.0,2.0,69.0,1.0,0.0,0.0,0.0,169.0,2.0
男装,0.0,0.0,3.0,67.0,0.0,0.0,0.0,0.0,0.0,8.0
人流,0.0,50.0,37.0,80.0,3.0,1.0,13.0,2.0,8.0,21.0
银色,1.0,2.0,12.0,74.0,1.0,306.0,2.0,1.0,9.0,14.0
秘方,0.0,0.0,2.0,71.0,1.0,0.0,2.0,1.0,2.0,16.0
芝麻,0.0,2.0,2.0,83.0,3.0,0.0,1.0,0.0,3.0,3.0
生殖道,0.0,0.0,0.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0
镜头,2.0,9.0,70.0,80.0,17.0,5943.0,13.0,117.0,13.0,675.0
红豆,0.0,0.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,3.0
粘膜,0.0,0.0,1.0,82.0,0.0,0.0,2.0,0.0,0.0,0.0
红肿,0.0,0.0,30.0,77.0,0.0,0.0,2.0,1.0,1.0,5.0
长袖,0.0,0.0,6.0,65.0,1.0,0.0,0.0,4.0,2.0,5.0
冲泡,0.0,0.0,0.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0
香味,0.0,6.0,6.0,84.0,9.0,0.0,0.0,0.0,3.0,6.0
活性,0.0,6.0,1.0,86.0,1.0,0.0,0.0,0.0,2.0,0.0
汗腺,0.0,0.0,5.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
低脂,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
垫肩,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
鱼类,0.0,2.0,5.0,96.0,1.0,0.0,2.0,0.0,17.0,6.0
镜片,0.0,0.0,14.0,70.0,0.0,263.0,0.0,0.0,1.0,1.0
大枣,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
丝质,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,4.0
腹肌,0.0,0.0,0.0,62.0,4.0,0.0,0.0,1.0,0.0,13.0
体形,1.0,2.0,13.0,82.0,4.0,22.0,0.0,2.0,2.0,7.0
拉链,0.0,0.0,9.0,66.0,1.0,0.0,1.0,0.0,0.0,8.0
性激素,0.0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
礼帽,0.0,0.0,1.0,71.0,0.0,0.0,0.0,1.0,2.0,12.0
嘴唇,0.0,3.0,59.0,95.0,1.0,0.0,1.0,8.0,2.0,19.0
生殖器官,0.0,0.0,3.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
韵味,0.0,24.0,2.0,71.0,4.0,19.0,1.0,4.0,26.0,17.0
用品,0.0,14.0,23.0,81.0,19.0,1.0,20.0,3.0,5.0,6.0
妆容,0.0,0.0,1.0,56.0,0.0,1.0,0.0,0.0,4.0,16.0
妇科炎症,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
腹式,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
花纹,0.0,1.0,3.0,83.0,2.0,6.0,1.0,2.0,4.0,1.0
医学专家,0.0,0.0,16.0,63.0,1.0,0.0,1.0,0.0,0.0,1.0
果蔬,0.0,1.0,4.0,66.0,1.0,0.0,5.0,0.0,0.0,1.0
综合症,0.0,1.0,7.0,66.0,11.0,0.0,0.0,7.0,8.0,6.0
朋克,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,3.0,9.0
霉菌性,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
储存,0.0,4.0,9.0,82.0,6.0,41.0,31.0,1.0,24.0,10.0
粉红色,0.0,1.0,12.0,73.0,2.0,30.0,1.0,2.0,8.0,11.0
小贴士,0.0,0.0,0.0,59.0,11.0,0.0,1.0,0.0,38.0,2.0
轮廓,8.0,8.0,10.0,83.0,1.0,25.0,7.0,0.0,3.0,6.0
舌头,0.0,0.0,27.0,85.0,1.0,0.0,0.0,6.0,4.0,12.0
营养物质,0.0,0.0,1.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0
后背,0.0,0.0,42.0,76.0,0.0,6.0,0.0,12.0,1.0,10.0
结实,0.0,2.0,10.0,82.0,6.0,28.0,1.0,3.0,5.0,9.0
化学物质,0.0,0.0,5.0,73.0,3.0,0.0,3.0,0.0,1.0,1.0
对策,10.0,6.0,12.0,82.0,28.0,1.0,37.0,14.0,4.0,5.0
缺点,14.0,4.0,17.0,86.0,20.0,29.0,4.0,123.0,56.0,30.0
强度,5.0,10.0,11.0,95.0,16.0,14.0,31.0,118.0,35.0,8.0
交叉,25.0,24.0,8.0,84.0,9.0,0.0,43.0,17.0,19.0,14.0
四肢,0.0,0.0,38.0,86.0,1.0,0.0,1.0,3.0,9.0,4.0
时装秀,0.0,0.0,10.0,47.0,4.0,0.0,0.0,2.0,8.0,39.0
肾虚,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
秒钟,2.0,1.0,19.0,73.0,11.0,8.0,3.0,28.0,24.0,16.0
性兴奋,0.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0
用餐,3.0,5.0,26.0,68.0,7.0,0.0,19.0,4.0,0.0,18.0
切块,0.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
微量元素,0.0,2.0,2.0,72.0,3.0,0.0,0.0,0.0,0.0,0.0
身形,0.0,0.0,14.0,68.0,0.0,6.0,0.0,2.0,20.0,64.0
水泡,0.0,0.0,13.0,70.0,4.0,0.0,0.0,0.0,6.0,1.0
液体,0.0,1.0,52.0,90.0,3.0,1.0,31.0,0.0,0.0,6.0
唾液,0.0,0.0,2.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0
顺时针,0.0,0.0,0.0,64.0,3.0,0.0,0.0,0.0,1.0,0.0
眼部,0.0,0.0,10.0,72.0,3.0,0.0,0.0,7.0,0.0,4.0
大豆,0.0,0.0,3.0,92.0,0.0,0.0,19.0,0.0,0.0,0.0
网球,0.0,16.0,8.0,66.0,35.0,0.0,13.0,26.0,1.0,8.0
冰糖,0.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0
猕猴桃,0.0,0.0,1.0,69.0,1.0,0.0,0.0,0.0,2.0,0.0
草帽,0.0,0.0,4.0,69.0,0.0,0.0,0.0,0.0,5.0,0.0
薄纱,0.0,0.0,2.0,58.0,0.0,0.0,0.0,0.0,2.0,2.0
亮色,7.0,3.0,0.0,60.0,2.0,4.0,2.0,3.0,6.0,8.0
市面上,8.0,5.0,10.0,67.0,17.0,73.0,1.0,2.0,28.0,4.0
阳气,0.0,0.0,2.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0
毛孔,0.0,0.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,1.0
公分,0.0,18.0,30.0,61.0,2.0,1.0,22.0,14.0,1.0,5.0
小动作,3.0,5.0,4.0,59.0,1.0,0.0,4.0,14.0,0.0,13.0
寿命,0.0,6.0,4.0,82.0,2.0,16.0,18.0,9.0,11.0,7.0
去角质,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
补钙,0.0,0.0,5.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
高脂肪,0.0,0.0,1.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0
过敏性,0.0,0.0,7.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0
真丝,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0
包皮,0.0,0.0,2.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0
粽子,0.0,2.0,1.0,70.0,22.0,0.0,3.0,0.0,129.0,3.0
滋阴,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0
汤匙,2.0,1.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,2.0
衣物,0.0,5.0,58.0,71.0,10.0,2.0,3.0,0.0,4.0,7.0
薄荷,0.0,1.0,3.0,63.0,1.0,6.0,0.0,0.0,0.0,0.0
标签,18.0,28.0,22.0,67.0,15.0,6.0,24.0,36.0,4.0,39.0
志愿,0.0,0.0,24.0,2.0,5357.0,0.0,25.0,1.0,0.0,8.0
院校,2.0,14.0,20.0,1.0,5282.0,3.0,62.0,1.0,4.0,11.0
权威部门,2.0,3.0,1.0,2.0,2902.0,0.0,3.0,0.0,0.0,0.0
频道,4.0,20.0,33.0,10.0,3165.0,66.0,131.0,24.0,210.0,38.0
移民,3.0,60.0,34.0,1.0,3080.0,0.0,84.0,9.0,0.0,37.0
专科,0.0,0.0,12.0,12.0,2127.0,0.0,15.0,0.0,0.0,4.0
成人,1.0,2.0,48.0,63.0,2414.0,19.0,14.0,8.0,31.0,63.0
分数线,0.0,0.0,22.0,0.0,1601.0,0.0,23.0,0.0,0.0,1.0
教育部,0.0,2.0,19.0,1.0,1819.0,0.0,511.0,2.0,2.0,2.0
考试院,0.0,0.0,18.0,0.0,1413.0,0.0,2.0,0.0,0.0,0.0
投档,0.0,0.0,1.0,0.0,1216.0,0.0,5.0,0.0,0.0,0.0
听力,0.0,0.0,11.0,24.0,1506.0,14.0,9.0,3.0,2.0,3.0
课程,5.0,8.0,66.0,32.0,1635.0,0.0,72.0,30.0,6.0,45.0
生源,0.0,3.0,10.0,24.0,1298.0,0.0,14.0,0.0,1.0,1.0
留学生,0.0,1.0,37.0,3.0,1451.0,0.0,70.0,2.0,2.0,13.0
保送生,0.0,0.0,4.0,0.0,1124.0,0.0,2.0,0.0,0.0,0.0
艺术类,0.0,1.0,3.0,1.0,1215.0,0.0,2.0,0.0,0.0,4.0
理科,0.0,0.0,14.0,0.0,1188.0,0.0,2.0,0.0,1.0,0.0
新生,10.0,5.0,46.0,18.0,1539.0,0.0,12.0,36.0,32.0,13.0
专升本,0.0,0.0,0.0,0.0,901.0,0.0,1.0,0.0,0.0,0.0
科目,0.0,5.0,20.0,2.0,1285.0,0.0,40.0,2.0,0.0,0.0
入学,0.0,10.0,67.0,0.0,1187.0,0.0,70.0,8.0,4.0,2.0
单词,0.0,2.0,3.0,6.0,1121.0,5.0,2.0,17.0,5.0,7.0
题目,9.0,19.0,30.0,1.0,1184.0,0.0,14.0,1.0,59.0,6.0
分数,2.0,5.0,28.0,4.0,1136.0,4.0,22.0,73.0,66.0,29.0
高职,0.0,0.0,14.0,1.0,888.0,0.0,17.0,0.0,0.0,1.0
考场,0.0,0.0,37.0,3.0,980.0,0.0,19.0,0.0,7.0,9.0
作文,0.0,1.0,28.0,0.0,999.0,0.0,0.0,0.0,7.0,1.0
奖学金,1.0,0.0,31.0,2.0,909.0,0.0,29.0,13.0,1.0,3.0
考点,0.0,0.0,3.0,0.0,857.0,0.0,4.0,0.0,0.0,0.0
真题,0.0,0.0,0.0,0.0,718.0,0.0,0.0,0.0,0.0,0.0
理工类,0.0,0.0,2.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0
高分,1.0,0.0,11.0,15.0,761.0,36.0,1.0,29.0,16.0,26.0
语言,5.0,33.0,93.0,44.0,1292.0,27.0,84.0,43.0,53.0,157.0
文史类,0.0,0.0,0.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0
句子,0.0,0.0,5.0,2.0,852.0,0.0,0.0,2.0,3.0,6.0
词汇,10.0,7.0,11.0,10.0,893.0,9.0,6.0,9.0,12.0,15.0
调剂,0.0,2.0,4.0,7.0,766.0,0.0,17.0,0.0,4.0,2.0
运动员,2.0,7.0,22.0,36.0,823.0,10.0,25.0,346.0,3.0,162.0
笔试,0.0,0.0,26.0,0.0,651.0,0.0,15.0,0.0,1.0,1.0
试题,0.0,0.0,21.0,0.0,633.0,1.0,8.0,0.0,2.0,3.0
